# Distance(A) Potential(eV) # E-fermi shifted to 0.0eV
     19.90054       3.86460
     19.98311       3.90291
     20.06569       3.93489
     20.14826       3.96158
     20.23083       3.98383
     20.31341       4.00237
     20.39598       4.01780
     20.47856       4.03065
     20.56113       4.04131
     20.64371       4.05017
     20.72628       4.05751
     20.80886       4.06359
     20.89143       4.06862
     20.97401       4.07277
     21.05658       4.07619
     21.13916       4.07900
     21.22173       4.08129
     21.30431       4.08317
     21.38688       4.08470
     21.46946       4.08593
     21.55203       4.08692
     21.63461       4.08771
     21.71718       4.08834
     21.79976       4.08882
     21.88233       4.08919
     21.96491       4.08947
     22.04748       4.08966
     22.13006       4.08979
     22.21263       4.08987
     22.29521       4.08990
     22.37778       4.08990
     22.46036       4.08987
     22.54293       4.08981
     22.62551       4.08973
     22.70808       4.08964
     22.79065       4.08952
     22.87323       4.08940
     22.95580       4.08927
     23.03838       4.08913
     23.12095       4.08898
     23.20353       4.08883
     23.28610       4.08867
     23.36868       4.08851
     23.45125       4.08834
     23.53383       4.08817
     23.61640       4.08799
     23.69898       4.08782
     23.78155       4.08763
     23.86413       4.08745
     23.94670       4.08725
     24.02928       4.08707
     24.11185       4.08687
     24.19443       4.08667
     24.27700       4.08647
     24.35958       4.08627
     24.44215       4.08606
     24.52473       4.08585
     24.60730       4.08563
     24.68988       4.08542
     24.77245       4.08519
     24.85503       4.08498
     24.93760       4.08474
     25.02018       4.08452
     25.10275       4.08428
     25.18532       4.08406
     25.26790       4.08381
     25.35047       4.08358
     25.43305       4.08333
     25.51562       4.08310
     25.59820       4.08284
     25.68077       4.08260
     25.76335       4.08234
     25.84592       4.08210
     25.92850       4.08184
     26.01107       4.08159
     26.09365       4.08133
     26.17622       4.08108
     26.25880       4.08081
     26.34137       4.08056
     26.42395       4.08029
     26.50652       4.08004
     26.58910       4.07977
     26.67167       4.07952
     26.75425       4.07925
     26.83682       4.07900
     26.91940       4.07873
     27.00197       4.07848
     27.08455       4.07821
     27.16712       4.07796
     27.24970       4.07769
     27.33227       4.07744
     27.41485       4.07717
     27.49742       4.07693
     27.58000       4.07666
     27.66257       4.07642
