   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      86   87   88   90   96
     2   ...      82   83   84
     3   ...      76
     4   ...      79   89   91   92
     5   ...      17   21   23
     6   ...       1    9
     7   ...      93
     8   ...      97
     9   ...      63
    10   ...      62
    11   ...      71
    12   ...      67
    13   ...      99
    14   ...     100
    15   ...      48
    16   ...      46
    17   ...      64   65   77   78   95   98  101  104  105
    18   ...      80   81   94  103  106
    19   ...      35   37   38   49   52   53   56
    20   ...      29   33   34   51
    21   ...      28   45
    22   ...      41
    23   ...     109
    24   ...     108
    25   ...      73
    26   ...      72
    27   ...      22
    28   ...      10
    29   ...      16
    30   ...     114
    31   ...      68
    32   ...      75
    33   ...      70
    34   ...      60
    35   ...      57
    36   ...      61
    37   ...      39   42
    38   ...      27
    39   ...      36
    40   ...      40
    41   ...      24
    42   ...      18
    43   ...      43
    44   ...      50
    45   ...      55
    46   ...      59
    47   ...      31
    48   ...       6
    49   ...      14
    50   ...       4    5   12
    51   ...       2
    52   ...      30
    53   ...      11
    54   ...       7
    55   ...      15
    56   ...      26
    57   ...       3
    58   ...      13
    59   ...      19
    60   ...      32
    61   ...     110  112
    62   ...     111
    63   ...     116
    64   ...     115
    65   ...      58
    66   ...       8
    67   ...      47
    68   ...      20
    69   ...      44
    70   ...      54
    71   ...     107
    72   ...      66
    73   ...      25
    74   ...      85
    75   ...      69
    76   ...     113
    77   ...     117
    78   ...      74
    79   ...     102
  ------------------------------------------------------------------------
