    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    8.576302    8.296844   10.398443    3.960724     1.181462    83.349599
    2    8.563963    3.564109   15.047138    3.047924     0.071671    16.054671
    3    8.125359    6.127849   17.688609    0.000000     0.000000     0.000000
    4    8.516162    0.799954   12.438751    3.956594     1.191561    22.511610
    5   13.399745    6.143965   15.124455    4.638025     0.045713    27.123018
    6   13.490939    1.153151   10.447489    5.153329     1.504105    95.562595
    7   10.033435    3.284281   12.674104   15.300682     1.338808    33.201277
    8    9.976628    8.194724   17.651846   12.062082     0.960980    19.937226
    9    7.125242    5.815769   10.157640   14.288991     1.312415   111.194478
   10    7.048921    1.163921   15.150734   14.434108     1.232707    27.621113
   11    8.512224    3.280359   10.204501   14.417855     1.346461   120.663651
   12    8.520266    8.308522   15.167415   13.764350     1.079817    24.236652
   13   10.222625    8.067229   12.779914   15.241956     1.369734    33.626755
   14   10.367527    3.807754   17.669605   13.558292     0.910863    30.816233
   15    5.426642    8.104818   10.206382   14.612694     1.342792   109.351098
   16    5.560816    3.406486   14.966031   14.948352     1.052695    29.008354
   17    8.528432    5.754231   12.656400    6.479475     1.205186    28.219256
   18    8.675924    1.284328   17.558623    3.404008     0.316196    14.244103
   19    3.848294    7.973172   12.472583    8.685776     1.156567    45.474518
   20    3.742365    3.508195   17.232647    4.119956     0.326023    23.982226
   21    3.803936    5.565524   14.969019    2.721323     0.803178    10.175973
   22    3.900625    0.738914    9.999991    4.042435     1.011831    90.701602
   23    9.993112    5.959638   15.412865    2.608198     0.822426     9.735434
   24   10.191130    1.104698   10.137364    3.223675     1.055934   104.234065
   25    6.829461    7.994243   12.666691    2.380039     1.018043     8.374549
   26    6.804149    3.632016   17.413477    1.924878     0.637006     6.184762
   27   11.965018    6.236358   17.501416    2.380797     0.747318     8.429953
   28   11.667722    1.053719   12.575460    2.895505     1.036866    11.498667
   29   11.739195    3.338683   10.411998    3.685174     1.022222    41.430593
   30   11.727545    8.206173   15.262436    2.620116     0.736844     9.718221
   31    7.185216    3.246443   12.753911    2.482358     0.996321     8.677386
   32    7.126151    8.659185   17.826701    2.071361     0.645011     7.190096
   33    6.854952    5.783527   14.879724    2.522405     0.762133     8.802717
   34    6.877950    0.975596   10.086963    3.461283     1.067885    49.934238
   35    5.510840    5.550116   12.484201    2.634889     1.027829     9.716069
   36    5.490982    1.146274   17.578595    2.201546     0.709149     8.332055
   37    3.512493    3.500189   12.835184    3.153138     0.913881    13.386154
   38    3.160814    8.850943   17.559978    3.016102     0.627798    14.077892
   39    3.467984    5.872372   10.408678    3.023730     0.989667    53.007255
   40    3.484207    1.300951   15.107332    2.944119     0.853016    15.784108
   41   11.917713    8.216330   10.245331    3.219250     1.084291   160.526807
   42   11.841572    3.711277   15.263266    2.106471     0.811369    11.173238
   43    5.241349    3.365426   10.326797    3.880472     1.191189    56.074893
   44    5.231227    8.283674   15.168770    2.441507     0.847489    12.872461
   45    5.132321    6.298259   17.557267    1.427575     0.544530    10.179738
   46    5.289300    0.990641   12.608489    2.081784     1.119445    10.640180
   47    1.605381    5.844912   12.851228    2.643152     0.898766    14.439898
   48    1.347596    1.576887   17.577765    3.279950     0.626559    28.430113
   49   13.720383    5.671346   10.182924    4.587020     1.306015    97.743238
   50   13.748945    0.977299   14.902795    3.967630     0.630025    22.663298
   51    1.634563    8.339874   10.364529    3.534543     1.130119    58.446490
   52    1.309642    3.707059   15.267332    2.856724     0.672950    15.659853
   53   13.768321    3.161195   12.533081    2.767017     1.025813    14.854080
   54    0.352891    8.268973   17.823077    2.223641     0.591220    21.732733
   55    1.994408    3.173132   10.176672    4.029772     1.157991    87.486042
   56    1.896852    8.147303   15.107691    2.237399     0.793651    11.649816
   57   13.480500    8.379299   12.868849    2.810539     1.106316    14.894961
   58   13.339702    3.965434   18.116687    1.577862     0.527982    13.591631
   59    1.973944    5.952216   17.413118    1.724439     0.639889     9.786534
   60    2.027281    0.877369   12.468157    2.430916     1.091433    12.836959
   61   10.071705    5.794020   10.146631    2.700809     0.977231    67.678450
   62   10.070989    1.165738   15.006585    1.950688     0.589545     9.564382
   63   11.970513    5.661810   12.676594    2.320545     1.115383    12.285075
   64   11.874692    1.255903   17.816797    1.459186     0.569817     8.986678
   65    5.126661    8.606169   17.762717    7.624326     1.040803    25.432402
   66   13.555416    2.038985   18.929884    7.721496     1.237531   120.553382
   67    3.464128    1.328631   17.499895    7.777436     1.111491    21.816645
   68    0.050830    6.104368   18.380478    7.712019     1.092727    50.316147
   69    3.671332    5.129135   18.457629    7.792846     1.234569    92.555202
   70    5.309021    2.947764   18.418071    7.563114     1.041545    84.291460
   71   10.175266    0.379270   18.694309    7.549391     0.863421   102.034058
   72    7.064083    0.785665   18.748113    7.567587     1.052757    99.131555
   73    2.192523    7.700766   18.738625    7.601992     1.027906   412.435658
   74    8.538375    3.190099   18.273340    7.529903     0.855175    39.263398
   75    6.746750    5.348363   18.467172    7.765145     1.055661    64.096581
   76   11.604181    4.782824   18.888390    7.408693     0.805083   121.389277
   77   12.015297    8.309698   17.640863    7.610100     0.949519    20.823145
   78    8.366289    7.574611   18.770271    7.532601     0.850004   111.958294
   79    9.940905    6.063078   17.571458    7.641278     0.951793    14.453346
   80    3.540366    7.170339   16.310460    7.873459     1.084282    13.081703
   81   13.544840    2.622629   16.358233    7.920130     1.189172    13.871877
   82    1.691810    5.893117   15.121882    8.030965     1.144246    14.217746
   83   11.903460    0.569192   15.817458    7.826854     1.078689    13.943955
   84    3.431449    3.523192   14.978203    7.847727     0.995205    12.115637
   85    6.918369    7.175399   16.422576    7.811010     0.990660    12.700871
   86    8.207587    4.973617   16.252147    7.964801     1.082968    13.348501
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       476.0000
