   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      97   98   99  101  103  109  119
     2   ...     102
     4   ...      91   95  100  106
     5   ...      18
     6   ...       1    8
     7   ...     104
     8   ...     116
     9   ...      74
    10   ...      73
    11   ...      85
    12   ...      75
    13   ...     108
    14   ...     122
    15   ...      52
    16   ...      58
    17   ...      76   84   87   90  107  110  111  114
    18   ...      88   92  112  113
    19   ...      33   39   40   53   54   55   62   67
    20   ...      36   38   41   56   59   61   66
    21   ...      50
    22   ...      44
    23   ...     125
    24   ...     118
    25   ...      79
    26   ...      86
    27   ...     127
    28   ...      11
    29   ...      15
    30   ...     128
    31   ...      80
    32   ...      89
    33   ...      77
    34   ...      78
    35   ...      64
    36   ...      72
    37   ...      42
    38   ...      37
    39   ...      43
    40   ...      35
    41   ...      26
    42   ...      12
    43   ...      46
    44   ...      65
    45   ...      70
    46   ...      69
    47   ...      21
    48   ...      30
    49   ...      14
    50   ...       4
    51   ...       2
    52   ...      13
    53   ...      10
    54   ...       6   32
    55   ...      16
    56   ...      34   48
    57   ...       3
    58   ...      17  131
    59   ...      31
    60   ...      29
    61   ...     123  124
    62   ...     120
    63   ...      19  130
    64   ...       5
    65   ...      68
    66   ...       7
    67   ...      45
    68   ...      23
    69   ...      47
    70   ...      60
    71   ...     121
    72   ...      71
    73   ...      28
    74   ...      96
    75   ...      81
    76   ...      20
    77   ...      27
    78   ...      93
    79   ...     117
    80   ...      51
    81   ...       9
    82   ...      24
    83   ...     129
    84   ...      49
    85   ...      82
    86   ...      94
    87   ...      63
    88   ...      25
    89   ...     126
    90   ...     105
    91   ...     115
    92   ...      57
    93   ...      22
    94   ...      83
  ------------------------------------------------------------------------
