    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     13.3615      0.1594     10.4558      1.6788       6      1.0022
    2      1.6394      8.3689     10.2088      3.5732      51      0.1585
    3     13.5254      8.3689     12.8433      3.1728      57      0.0527
    4      0.6558      9.2457     13.9959      0.8194      57      1.7079
    5     13.6894      1.1159     14.9839      2.7986      50      0.0508
    6      1.4755      1.5941     17.7008      3.8985      48      0.1543
    7      0.0000      8.2892     17.6184      1.6409      54      0.1433
    8     13.5254      2.2317     18.7710      7.7926      66      0.0570
    9     13.0336      1.9129     10.9498      3.4708       6      1.0191
   10     11.7220      1.0362     12.5963      3.3130      28      0.0608
   11      0.0000      3.1882     12.5963      2.9582      53      0.0688
   12     13.3615      2.6302     14.1606      0.4460      53      1.7596
   13     13.3615      4.1446     17.9477      2.3196      58      0.1704
   14     11.7220      3.3476     10.3735      3.6584      29      0.0431
   15     13.6894      5.6590     10.0441      4.4454      49      0.1427
   16      1.9673      3.1882     10.0441      4.1298      55      0.1361
   17     13.5254      5.1808     15.6425      1.8220       5      1.0180
   18     11.9680      3.6664     15.0662      2.4979      42      0.0664
   19     13.4435      6.2169     18.1947      7.7407      68      0.0319
   20      0.2459      6.5357     14.4899      1.4788       5      0.9991
   21     12.8697      6.7748     15.7249      2.0945       5      1.0379
   22      0.5738      7.7313     17.1244      0.9759      54      0.8222
   23      1.8854      7.8907     18.6064      7.6590      73      0.0319
   24     11.8860      8.2095     10.1265      3.1992      41      0.1232
   25      1.9673      0.8767     12.4317      2.6444      60      0.0702
   26      1.5575      3.8258     15.3132      2.5897      52      0.0851
   27      1.5575      5.8184     12.8433      2.5380      47      0.0553
   28      2.7051      4.7025     13.8313      0.8043      37      1.7578
   29      1.8854      5.8981     17.7008      2.0186      59      0.1426
   30      1.8854      8.1298     14.9839      2.3160      56      0.0640
   31      3.2789      8.7674     17.5361      3.5171      38      0.0890
   32      3.4428      5.8184     10.2911      3.1230      39      0.1318
   33      3.3609      7.7313     12.1024      1.8625      19      0.6581
   34      3.5248      3.2679     17.9477      1.7080      20      0.6168
   35      3.6888      8.6080     12.5140      1.4904      19      0.6559
   36      3.4428      1.2753     15.1486      2.3785      40      0.0619
   37      3.4428      7.9704     12.9257      1.8051      19      0.6080
   38      3.5248      3.5070     12.8433      3.6300      37      0.0163
   39      5.2462      3.3476     10.2088      4.0652      43      0.1194
   40      3.8527      0.7173      9.9618      3.9993      22      0.0650
   41      3.4428      3.7461     17.1244      0.8787      20      0.6528
   42      3.6888      5.1808     18.4417      7.8389      69      0.0647
   43      5.4102      3.5070     15.0662     15.5143      16      0.0553
   44      3.7707      5.6590     14.8192      2.8522      21      0.0601
   45      3.5248      1.1956     17.5361      7.7883      67      0.0360
   46      4.5085      3.7461     17.1244      1.4574      20      0.7964
   47      4.2626      8.0501     11.8554      1.1516      19      0.7473
