   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      95   96   97  100  101  109
     2   ...      90   91   94
     3   ...      92
     4   ...      85   93   98  104  105
     5   ...      18   19   23   25   26   31
     6   ...       1    9
     7   ...     106
     8   ...      88
     9   ...      73
    10   ...      70
    11   ...      80
    12   ...      75
    13   ...     108
    14   ...     103
    15   ...      57
    16   ...      52
    17   ...      72   81   83   84  107  110  112  114  116
    18   ...      86   87   99  102  111  113
    19   ...      40   41   42   56   58   61   65
    20   ...      38   39   53   54   59   62
    21   ...      37   48
    22   ...      46
    23   ...     122
    24   ...     120
    25   ...      79
    26   ...      78
    27   ...     123
    28   ...      10
    29   ...      15
    30   ...      30
    31   ...      76
    32   ...      82
    33   ...      74
    34   ...      68
    35   ...      64
    36   ...      69
    37   ...      45   49
    38   ...      34
    39   ...      44
    40   ...      43
    41   ...      29
    42   ...      22
    43   ...      50
    44   ...      55
    45   ...      60
    46   ...      67
    47   ...      27   33
    48   ...       6   12
    49   ...      16
    50   ...       5   13
    51   ...       2
    52   ...      32
    53   ...      11
    54   ...       7
    55   ...      17
    56   ...      35
    57   ...       3    4
    58   ...      14
    59   ...      20
    60   ...      36
    61   ...     118  119
    62   ...     121
    63   ...      21
    64   ...     124
    65   ...      66
    66   ...       8
    67   ...      51
    68   ...      24
    69   ...      47
    70   ...      63
    71   ...     115
    72   ...      71
    73   ...      28
    74   ...      89
    75   ...      77
    76   ...     117
    77   ...     125
  ------------------------------------------------------------------------
