   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      85   86   87   90   91
     2   ...      84   88   94
     3   ...      70   73   77   82
     4   ...      81   83   89   96
     5   ...      17   20   21
     6   ...       1    9
     7   ...      97
     8   ...     100
     9   ...      64
    10   ...      61
    11   ...      71
    12   ...      68
    13   ...     101
    14   ...      95
    15   ...      48
    16   ...      43
    17   ...      63   75   76   78   98   99  102  103  104
    18   ...      79   80   92   93  106
    19   ...      33   35   37   47   50   52   56
    20   ...      34   41   46   49
    21   ...      44
    22   ...      40
    23   ...     109
    24   ...     107
    25   ...      72
    26   ...      69
    27   ...     112
    28   ...      10
    29   ...      14
    30   ...     115
    31   ...      67
    32   ...      74
    33   ...      66
    34   ...      59
    35   ...      55
    36   ...      62
    37   ...      28   38
    38   ...      31
    39   ...      32
    40   ...      36
    41   ...      24
    42   ...      18
    43   ...      39
    44   ...      51
    45   ...      53   54
    46   ...      58
    47   ...      27
    48   ...       6
    49   ...      15
    50   ...       5
    51   ...       2
    52   ...      26
    53   ...      11   12
    54   ...       7   22
    55   ...      16
    56   ...      30
    57   ...       3    4
    58   ...      13
    59   ...      29
    60   ...      25
    61   ...     105  111
    62   ...     110
    63   ...     114
    64   ...     113
    65   ...      60
    66   ...       8
    67   ...      45
    68   ...      19
    69   ...      42
    70   ...      57
    71   ...     108
    72   ...      65
    73   ...      23
  ------------------------------------------------------------------------
