   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      92   93   95   96   99  105  111
     2   ...      94  101
     4   ...      87   97  100  103
     5   ...      18   24   26   28
     6   ...       1    9
     7   ...     102
     8   ...     106
     9   ...      71
    10   ...      72
    11   ...      82
    12   ...      85
    13   ...     107
    14   ...     118
    15   ...      53
    16   ...      66
    17   ...      73   76   83   84  104  108  109  113
    18   ...      86   88   90   98  112  117
    19   ...      39   40   41   54   55   56   60
    20   ...      34   37   38   58   59
    21   ...      52
    22   ...      45
    23   ...     114
    24   ...     115
    25   ...      80
    26   ...      79
    27   ...      25
    28   ...     121
    29   ...      17
    30   ...     124
    31   ...      74
    32   ...      81
    33   ...      70
    34   ...      67
    35   ...      62
    36   ...      68
    37   ...      44
    38   ...      33
    39   ...      43
    40   ...      42   48
    41   ...      31
    42   ...     122
    43   ...      46
    44   ...      61
    45   ...      64
    46   ...      65
    47   ...      21
    48   ...       5
    49   ...      16   19
    50   ...       3    4   10
    51   ...       8
    52   ...      13
    53   ...      12   36
    54   ...       6   29
    55   ...      15
    56   ...      32
    57   ...       2
    58   ...      14
    59   ...      20
    60   ...      35
    61   ...     120
    62   ...     119
    63   ...     126
    64   ...     123  127
    65   ...      63
    66   ...       7
    67   ...      50
    68   ...      23
    69   ...      47
    70   ...      57
    71   ...     116
    72   ...      69
    73   ...      30
    74   ...      91
    75   ...      75
    76   ...      22
    77   ...     128
    78   ...      77
    79   ...     110
    80   ...      49
    81   ...      11
    82   ...      27
    83   ...     125
    84   ...      51
    85   ...      78
    86   ...      89
  ------------------------------------------------------------------------
