   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      88   89   90   94   99
     2   ...      84   85   86
     3   ...      76
     4   ...      82   92   93   95
     5   ...      17   18   22   23   24
     6   ...       1    9
     7   ...      96
     8   ...     100
     9   ...      66
    10   ...      64
    11   ...      72
    12   ...      68
    13   ...      97
    14   ...     105
    15   ...      52
    16   ...      48
    17   ...      69   78   79   80   98  101  102  106  108
    18   ...      81   83   91  104  107
    19   ...      36   39   40   51   53   55   58
    20   ...      34   35   38   54
    21   ...      33
    22   ...      41
    23   ...     114
    24   ...     110
    25   ...      74
    26   ...      73
    27   ...     119
    28   ...      10
    29   ...      16
    30   ...     117
    31   ...      70
    32   ...      77
    33   ...      65
    34   ...      62
    35   ...      57
    36   ...      63
    37   ...      42   45
    38   ...      29
    39   ...      37
    40   ...      43
    41   ...      27
    42   ...      19
    43   ...      46
    44   ...      49
    45   ...      60
    46   ...      59
    47   ...      32
    48   ...       6
    49   ...      14
    50   ...       4    5   12
    51   ...       2
    52   ...      31
    53   ...      11
    54   ...       7   25
    55   ...      15
    56   ...      28
    57   ...       3
    58   ...      13
    59   ...      20
    60   ...      30
    61   ...     112  113
    62   ...     111
    63   ...     118
    64   ...     116
    65   ...      61
    66   ...       8
    67   ...      50
    68   ...      21
    69   ...      44
    70   ...      56
    71   ...     109
    72   ...      67
    73   ...      26
    74   ...      87
    75   ...      71
    76   ...     115
    77   ...     120
    78   ...      75
    79   ...     103
    80   ...      47
  ------------------------------------------------------------------------
