   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      98   99  100  101  104  105  106  112  120
     2   ...      96  102
     4   ...      90   94  103  108
     5   ...      18   23   27
     6   ...       1    9
     7   ...     107
     8   ...     109
     9   ...      72
    10   ...      73
    11   ...      85
    12   ...      75
    13   ...     111
    14   ...     124
    15   ...      53
    16   ...      56
    17   ...      76   81   86   88  110  113  115  118
    18   ...      87   89   92  116
    19   ...      36   39   44   46   54   60   66
    20   ...      35   38   40   57   58   61   63
    21   ...      52
    22   ...      42
    23   ...     126
    24   ...     121
    25   ...      82
    26   ...      84
    27   ...      28
    28   ...      10
    29   ...      17
    30   ...     128
    31   ...      78
    32   ...      83
    33   ...      77
    34   ...      74
    35   ...      62
    36   ...      71
    37   ...      43
    38   ...      37
    39   ...      41
    40   ...      34
    41   ...      29
    42   ...     130
    43   ...      45
    44   ...      64
    45   ...      69
    46   ...      67
    47   ...      22
    48   ...      32
    49   ...      16
    50   ...       3
    51   ...       8
    52   ...      13
    53   ...      12
    54   ...       5
    55   ...      14
    56   ...      33   48
    57   ...       2
    58   ...      15  131
    59   ...      21
    60   ...      31
    61   ...     114  125
    62   ...     123
    63   ...      19
    64   ...       4
    65   ...      65
    66   ...       7
    67   ...      49
    68   ...      24
    69   ...      47
    70   ...      59
    71   ...     122
    72   ...      70
    73   ...      30
    74   ...      97
    75   ...      79
    76   ...      20
    77   ...       6
    78   ...      91
    79   ...     119
    80   ...      51
    81   ...      11
    82   ...      25
    83   ...     129
    84   ...      50
    85   ...      80
    86   ...      95
    87   ...      68
    88   ...      26
    89   ...     127
    90   ...      93
    91   ...     117
    92   ...      55
  ------------------------------------------------------------------------
