    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     13.3615      0.1594     10.4558      1.6734       6      1.0022
    2      1.6394      8.3689     10.2088      3.5527      51      0.1585
    3     13.5254      8.3689     12.8433      3.3237      57      0.0527
    4      0.7378      9.2457     13.9959      0.7678      57      1.7547
    5     13.6894      1.1159     15.0662      2.4876      50      0.0479
    6      0.0000      8.3689     17.3714      3.4810      54      0.0951
    7      1.3935      1.7535     17.7831      3.8134      48      0.1160
    8     11.8860      1.4347     17.7008      3.1700      64      0.1279
    9      2.0493      0.8767     12.4317      2.5865      60      0.0426
   10     13.0336      1.9129     10.9498      3.4792       6      1.0191
   11     13.4435      2.3911     18.6887      7.8139      66      0.0465
   12      1.3935      7.6516     16.5481      0.9667      56      1.6997
   13     11.7220      1.0362     12.5963      2.9890      28      0.0608
   14     10.2465      8.0501     12.7610     15.6278      13      0.0350
   15      0.0000      3.1882     12.5140      3.4485      53      0.0332
   16      1.9673      3.1882     10.0441      4.1501      55      0.1361
   17      1.5575      3.7461     15.2309      2.3491      52      0.0433
   18     13.3615      4.3040     17.9477      2.4680      58      0.1818
   19      0.0000      5.6590     10.0441      4.4490      49      0.1484
   20     11.7220      3.3476     10.3735      3.6946      29      0.0431
   21     13.5254      5.2605     15.8072      2.2286       5      0.9903
   22      2.0493      6.0575     17.2891      3.0294      59      0.0899
   23     11.9680      5.6590     12.6787      2.4350      63      0.0043
   24     11.9680      3.6664     15.0662      2.3310      42      0.0694
   25     12.9516      6.8545     15.8895      3.6227       5      1.0404
   26      1.6394      5.8184     12.8433      2.4578      47      0.0439
   27     11.8860      8.2095     10.1265      3.1998      41      0.1232
   28      3.5248      3.5070     12.8433      4.5865      37      0.0163
   29      1.8854      8.1298     14.9016      2.4608      56      0.0856
   30      3.3609      3.9852     16.9598      2.2517      20      0.7107
   31      3.6068      3.5070     17.6184      2.7047      20      0.5378
   32      3.2789      8.8471     17.4538      3.8607      38      0.0791
   33      3.3609      1.2753     15.2309      2.2979      40      0.0578
   34      3.3609      7.8110     12.0200      1.9024      19      0.6846
   35      3.5248      3.1085     16.7951      1.0848      20      0.6932
   36      3.4428      7.9704     12.9257      1.6498      19      0.6080
   37      3.4428      5.8184     10.2911      3.0592      39      0.1318
   38      3.8527      5.6590     14.9839      2.7340      21      0.0139
   39      3.6888      8.6080     12.5140      1.5010      19      0.6559
   40      3.8527      0.7173      9.9618      4.0232      22      0.0650
   41      5.2462      3.3476     10.2088      4.0440      43      0.1194
   42      3.5248      1.3550     17.6184      7.7895      67      0.0317
   43      4.2626      8.0501     11.8554      1.1638      19      0.7473
   44      5.4102      8.1298     10.2088     14.5797      15      0.0300
   45      5.4102      3.5070     14.9839     15.4986      16      0.0284
   46      4.4265      3.6664     16.5481      1.5093      20      0.8232
   47      4.0986      7.3328     12.5140      1.0459      19      0.6888
   48      5.3282      6.2966     17.6184      2.1799      45      0.1672
