   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      85   86   87   89   90   93
     2   ...      82   83   84
     3   ...      74   94
     4   ...      79   81   88   95  106
     5   ...      17   22   23
     6   ...       1    9
     7   ...      96
     8   ...      99
     9   ...      62
    10   ...      63
    11   ...      70
    12   ...      71
    13   ...     102
    14   ...      91
    15   ...      49
    16   ...      44
    17   ...      65   75   76   78   92   97  103  104  105
    18   ...      68   69   77   80   98  101  107
    19   ...      33   36   39   48   50   51   56
    20   ...      34   42   46   47   52
    21   ...      41
    22   ...      40
    23   ...     109
    24   ...     108
    25   ...      72
    26   ...      66
    27   ...     112
    28   ...      10
    29   ...      14
    30   ...      26
    31   ...      64
    32   ...      73
    33   ...      67
    34   ...      59
    35   ...      57
    36   ...      61
    37   ...      31   38
    38   ...      30
    39   ...      37
    40   ...      35
    41   ...      25
    42   ...      18
    43   ...      43
    44   ...      54
    45   ...      53   55
    46   ...      58
    47   ...      29
    48   ...       6
    49   ...      16
    50   ...       5
    51   ...       2
    52   ...      28
    53   ...      11   12
    54   ...       7
    55   ...      15
    56   ...      24
    57   ...       3    4
    58   ...      13
    59   ...      19
    60   ...      27
    61   ...     100  111
    62   ...     110
    63   ...      21
    64   ...     113
    65   ...      60
    66   ...       8
    67   ...      45
    68   ...      20
    69   ...      32
  ------------------------------------------------------------------------
