   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      93   94   95   99
     2   ...      84   86   87   88   89   98
     3   ...      90
     4   ...      81   82   96   97  112
     5   ...      17   20   21   24   25   26
     6   ...       1    9
     7   ...     102
     8   ...     100
     9   ...      69
    10   ...      65
    11   ...      74
    12   ...      71
    13   ...     104
    14   ...      92
    15   ...      54
    16   ...      49
    17   ...      68   78   79   80  103  105  106  108  109
    18   ...      83   91  101  107  113
    19   ...      38   40   43   52   53   58   61
    20   ...      36   37   51   57
    21   ...      34   47
    22   ...      45
    23   ...     118
    24   ...     115
    25   ...      76
    26   ...      75
    27   ...     119
    28   ...      10
    29   ...      16
    30   ...     121
    31   ...      70
    32   ...      77
    33   ...      73
    34   ...      66
    35   ...      60
    36   ...      64
    37   ...      41   46
    38   ...      35
    39   ...      39
    40   ...      42
    41   ...      29
    42   ...      19
    43   ...      44
    44   ...      56
    45   ...      55
    46   ...      63
    47   ...      31
    48   ...       6
    49   ...      13
    50   ...       5
    51   ...       2
    52   ...      30
    53   ...      11   12
    54   ...       7   27
    55   ...      14
    56   ...      33
    57   ...       3    4
    58   ...      15
    59   ...      22
    60   ...      32
    61   ...     114  117
    62   ...     116
    63   ...      18
    64   ...     120
    65   ...      62
    66   ...       8
    67   ...      50
    68   ...      23
    69   ...      48
    70   ...      59
    71   ...     111
    72   ...      67
    73   ...      28
    74   ...      85
    75   ...      72
    76   ...     110
  ------------------------------------------------------------------------
