   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...     101  102  103  104  105  106  107  111  119
     2   ...      97
     4   ...      91   92   98  108
     5   ...      20   26   30
     6   ...       1   11
     7   ...     100
     8   ...     115
     9   ...      75
    10   ...      73
    11   ...      86
    12   ...      82
    13   ...     110
    14   ...     124
    15   ...      53
    16   ...      57
    17   ...      77   78   88   90  109  112  113  117
    18   ...      87   89   94  114
    19   ...      37   40   42   46   52   61   63
    20   ...      38   43   47   59   60   64   68
    21   ...      56
    22   ...      48
    23   ...     126
    24   ...     120
    25   ...      79
    26   ...      84
    27   ...      31
    28   ...      12
    29   ...      19
    30   ...     128
    31   ...      83
    32   ...      85
    33   ...      74
    34   ...      76
    35   ...      66
    36   ...      70
    37   ...      39
    38   ...      36
    39   ...      45
    40   ...      41   44
    41   ...      32
    42   ...     130
    43   ...      50
    44   ...      65
    45   ...      69
    46   ...      67
    47   ...      25
    48   ...       5
    49   ...      16
    50   ...       4
    51   ...       2
    52   ...      15
    53   ...      14
    54   ...       6    7
    55   ...      17
    56   ...      35
    57   ...       3
    58   ...      18  131
    59   ...      23
    60   ...      34
    61   ...     123  125
    62   ...     122
    63   ...      21   24
    64   ...       9
    65   ...      62
    66   ...      10
    67   ...      54
    68   ...      27
    69   ...      49
    70   ...      58
    71   ...     121
    72   ...      72
    73   ...      33
    74   ...      96
    75   ...      80
    76   ...      22
    77   ...       8
    78   ...      93
    79   ...     118
    80   ...      55
    81   ...      13
    82   ...      28
    83   ...     129
    84   ...      51
    85   ...      81
    86   ...      95
    87   ...      71
    88   ...      29
    89   ...     127
    90   ...      99
    91   ...     116
  ------------------------------------------------------------------------
