    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     13.3615      0.1594     10.4558      1.6740       6      1.0022
    2      1.6394      8.3689     10.2088      3.5695      51      0.1585
    3     13.5254      8.3689     12.8433      3.8455      57      0.0527
    4     13.6894      1.1159     14.9839      3.1022      50      0.0522
    5      1.4755      1.5941     17.7831      3.8880      48      0.1640
    6     13.6894      8.3689     17.4538      2.7425      54      0.1718
    7     13.5254      2.3114     18.7710      7.7931      66      0.0639
    8     13.0336      1.9129     10.9498      3.4838       6      1.0191
    9     11.7220      1.0362     12.5963      3.3229      28      0.0608
   10      0.0000      3.1882     12.5963      2.9635      53      0.0688
   11     13.4435      4.1446     17.8654      2.1970      58      0.1132
   12     11.7220      3.3476     10.3735      3.6588      29      0.0431
   13     13.6894      5.6590     10.0441      4.4507      49      0.1427
   14      1.9673      3.1882     10.0441      4.1197      55      0.1361
   15     13.4435      5.1808     15.6425      1.9976       5      1.0046
   16     11.9680      3.6664     15.0662      2.7133      42      0.0672
   17      1.9673      5.9778     17.6184      2.9776      59      0.1458
   18     13.6074      6.2966     18.1124      7.7653      68      0.0203
   19      0.2459      6.5357     14.4899      1.1316       5      0.9914
   20     13.1156      6.9342     15.6425      2.1177       5      1.0296
   21      1.8854      8.1298     14.9016      2.6176      56      0.0815
   22     11.8860      8.2095     10.1265      3.2133      41      0.1232
   23     11.8040      8.2892     15.2309      3.0879      30      0.0664
   24      2.0493      0.8767     12.5140      2.6491      60      0.0509
   25      1.6394      3.7461     15.3132      2.3389      52      0.0691
   26      1.5575      5.8184     12.8433      2.5486      47      0.0553
   27      3.2789      8.6877     17.3714      4.8071      38      0.0970
   28      2.7051      4.6228     13.7490      0.6947      37      1.6575
   29      3.4428      3.7461     17.1244      1.2984      20      0.6552
   30      3.3609      7.8110     12.0200      1.7904      19      0.6846
   31      3.4428      5.8184     10.2911      3.1433      39      0.1318
   32      3.4428      1.2753     15.2309      2.2687      40      0.0709
   33      3.5248      3.2679     17.9477      1.3112      20      0.6009
   34      3.4428      7.9704     12.9257      1.7460      19      0.6080
   35      3.5248      3.5070     12.8433      3.6902      37      0.0163
