   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      83   84   85   89   90   94
     2   ...      81   82   92   93
     3   ...      73   74   99
     4   ...      79   86   88   95  106
     5   ...      17   24
     6   ...       1   10
     7   ...      96
     8   ...      87
     9   ...      61
    10   ...      60
    11   ...      64
    12   ...      63
    13   ...      11
    14   ...      91
    15   ...      49
    16   ...      47
    17   ...      62   69   76   77   97   98  101  102  104
    18   ...      70   71   75   78   80  100  107
    19   ...      36   39   40   46   50   51   53
    20   ...      31   33   37   43   48
    21   ...      38
    22   ...      42
    23   ...     109
    24   ...     108
    25   ...      67
    26   ...      68
    27   ...     111
    28   ...      12
    29   ...      20
    30   ...     113
    31   ...      65
    32   ...      72
    33   ...      66
    34   ...      59
    35   ...      54
    36   ...      45
    37   ...      29   35
    38   ...      32
    39   ...      41
    40   ...      34
    41   ...      26
    42   ...      23
    43   ...      44
    44   ...      52
    45   ...      55   56
    46   ...      58
    47   ...      30
    48   ...       7   15
    49   ...      19
    50   ...       4
    51   ...       2
    52   ...      16
    53   ...      13   14
    54   ...       5
    55   ...      21
    56   ...      27
    57   ...       3
    58   ...      18
    59   ...      25   28
    60   ...       8
    61   ...     103  105
    62   ...     110
    63   ...      22  112
    64   ...       6
    65   ...      57
    66   ...       9
  ------------------------------------------------------------------------
