   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      80   81   82   85   86   87
     2   ...      78   83
     3   ...      70   77   89
     4   ...      76   79   84   93
     5   ...      15   19   20
     6   ...       1    8
     7   ...      94
     8   ...      95
     9   ...      58
    10   ...      59
    11   ...      68
    12   ...      67
    13   ...      97
    14   ...      91
    15   ...      46
    16   ...      41
    17   ...      63   64   72   73   92   96   98   99  101
    18   ...      74   75   88   90  103
    19   ...      30   34   40   45   47   51   52
    20   ...      29   33   43   44
    21   ...      39
    22   ...      37
    23   ...     106
    24   ...     102
    25   ...      69
    26   ...      66
    27   ...     109
    28   ...       9
    29   ...      12
    30   ...      23
    31   ...      65
    32   ...      71
    33   ...      62
    34   ...      57
    35   ...      53
    36   ...      60
    37   ...      28   35
    38   ...      27
    39   ...      31
    40   ...      32
    41   ...      22
    42   ...      16
    43   ...      38
    44   ...      50
    45   ...      48   49
    46   ...      55
    47   ...      26
    48   ...       5
    49   ...      13
    50   ...       4
    51   ...       2
    52   ...      25
    53   ...      10
    54   ...       6
    55   ...      14
    56   ...      21
    57   ...       3
    58   ...      11
    59   ...      17
    60   ...      24
    61   ...     100  105
    62   ...     107
    63   ...     110
    64   ...     108
    65   ...      56
    66   ...       7
    67   ...      42
    68   ...      18
    69   ...      36
    70   ...      54
    71   ...     104
    72   ...      61
  ------------------------------------------------------------------------
