    #         X           Y           Z       CHARGE      MIN DIST   ATOMIC VOL
 --------------------------------------------------------------------------------
    1    8.576302    8.296844   10.398443    3.947283     1.176844    89.521452
    2    8.555355    3.818342   15.087940    2.643717     0.037964    14.172562
    3    8.474807    6.009919   17.070738    4.079903     1.142793    54.853862
    4    8.516162    0.799954   12.438751    3.998321     1.191561    22.336793
    5   13.467169    6.139508   15.250707    5.348560     1.379972    31.657507
    6   13.490939    1.153151   10.447489    5.129052     1.504105    97.546905
    7   10.033435    3.284281   12.674104   15.331718     1.338808    32.462204
    8    9.956852    8.345890   17.302993   14.593976     0.982497    48.764308
    9    7.125242    5.815769   10.157640   14.228556     1.312415    94.473350
   10    7.064868    1.301822   15.062878   14.561799     1.305946    28.776520
   11    8.512224    3.280359   10.204501   14.407274     1.336312   117.135034
   12    8.490961    8.293238   14.932781   14.324833     1.270352    26.136512
   13   10.222625    8.067229   12.779914   15.578482     1.272344    34.167343
   14   10.188321    3.763911   17.371928   16.141671     0.960351    73.482380
   15    5.426642    8.104818   10.206382   14.577290     1.342792   113.204606
   16    5.347719    3.538084   15.099531   15.524122     1.324618    33.246460
   17    8.528432    5.754231   12.656400    6.448998     1.225720    27.307518
   18    8.632819    1.211026   17.511403    3.254890     0.324006    13.503954
   19    3.848294    7.973172   12.472583    9.140396     1.156567    47.845039
   20    3.848597    3.376616   17.456299    4.391365     0.269023    32.492864
   21    3.800755    5.672015   14.814883    2.862716     0.990188    11.277590
   22    3.900625    0.738914    9.999991    4.020847     1.011831    86.204229
   23   10.230558    6.091102   14.894247    2.822271     1.005138    10.451377
   24   10.191130    1.104698   10.137364    3.228153     1.055934    91.092655
   25    6.829461    7.994243   12.666691    2.366752     1.006647     8.056651
   26    6.925461    3.562999   17.460891    2.343942     0.657903    12.283461
   27   11.495498    6.210802   17.358152    2.847041     0.795915    18.078247
   28   11.667722    1.053719   12.575460    2.910828     1.029160    11.482530
   29   11.739195    3.338683   10.411998    3.648991     1.015357    41.005653
   30   11.741757    8.356670   15.281495    2.924303     1.021408    11.770843
   31    7.185216    3.246443   12.753911    2.488838     1.013124     8.897925
   32    7.250961    8.350367   17.440393    2.360763     0.700218    14.907332
   33    6.770974    5.979265   14.848714    2.402314     1.022778     8.035673
   34    6.877950    0.975596   10.086963    3.424032     1.067629    54.132002
   35    5.510840    5.550116   12.484201    2.661473     1.033007     9.722524
   36    5.548670    0.962751   17.525428    2.198705     0.694328     8.799489
   37    3.512493    3.500189   12.835184    4.460670     1.055245    21.481534
   38    3.138932    8.702904   17.531541    3.537855     0.637510    20.080307
   39    3.467984    5.872372   10.408678    3.138146     1.031730    52.341336
   40    3.465037    1.327234   15.156543    2.381394     0.980599    12.684196
   41   11.917713    8.216330   10.245331    3.207296     1.098277   139.222780
   42   11.927105    3.645799   15.071758    2.370475     1.068856    12.366835
   43    5.241349    3.365426   10.326797    4.057998     1.191189    59.680968
   44    5.189252    8.380772   15.111094    2.208822     0.943482    11.240475
   45    5.200393    6.157365   17.306727    3.040246     0.631333    29.887819
   46    5.289300    0.990641   12.608489    2.127052     1.101952    10.895682
   47    1.605381    5.844912   12.851228    2.559213     1.128838    13.879407
   48    1.359260    1.649280   17.538955    3.821909     0.581770    33.205042
   49   13.720383    5.671346   10.182924    4.310858     1.336638    88.607561
   50   13.692799    1.073967   14.974164    2.744365     1.211792    15.185426
   51    1.634563    8.339874   10.364529    3.555128     1.133417    62.015449
   52    1.582920    3.768903   15.308992    2.601448     1.041437    14.239262
   53   13.768321    3.161195   12.533081    3.698296     1.040423    21.122217
   54    0.057096    8.255238   17.524183    2.585913     0.664215    27.467812
   55    1.994408    3.173132   10.176672    4.077628     1.168861    76.017498
   56    1.886386    8.074020   15.050236    2.314979     1.133656    12.279696
   57   13.480500    8.379299   12.868849    4.325756     1.188037    24.977339
   58   13.217109    4.082064   17.816355    2.257075     0.593196    23.101685
   59    1.874129    5.929472   17.560310    2.102342     0.618515    16.527484
   60    2.027281    0.877369   12.468157    2.646630     1.134691    14.365130
   61   10.071705    5.794020   10.146631    2.745175     1.029219    58.387321
   62   10.082130    1.241049   14.948936    2.218050     1.006399    11.240475
   63   11.970513    5.661810   12.676594    2.523151     1.155301    13.102681
   64   11.831932    1.291435   17.702081    2.318701     0.563176    17.593062
   65    5.169834    8.403985   17.439342    7.777621     1.094762    23.985991
   66   13.488102    2.222336   18.685706    7.794883     1.238942    84.521681
   67    3.507894    1.194508   17.522219    7.779302     1.108510    24.519587
   68   13.410900    6.208181   18.178154    7.733347     1.106078    49.063918
   69    3.677185    5.142803   18.380450    7.836186     1.228095    92.787037
   70    5.484248    2.753385   18.478569    7.650072     1.021061    99.110577
   71   10.230255    0.354249   18.599372    7.551670     0.881458    98.853461
   72    7.112682    0.385305   18.580506    7.639435     1.030585   126.280392
   73    1.875341    7.812202   18.638431    7.657269     1.014859   609.182969
   74    8.565615    3.067932   18.429468    7.479470     0.846066    82.811162
 --------------------------------------------------------------------------------
    VACUUM CHARGE:               0.0000
    VACUUM VOLUME:               0.0000
    NUMBER OF ELECTRONS:       404.0000
