   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      93   94   95   98  105  114
     2   ...      91
     4   ...      86   97   99  100
     5   ...      18   21
     6   ...       1    8
     7   ...      96
     8   ...     101
     9   ...      68
    10   ...      71
    11   ...      80
    12   ...      79
    13   ...     104
    14   ...     116
    15   ...      50
    16   ...      52
    17   ...      72   73   83   85  102  106  108
    18   ...      82   84   89  107  110
    19   ...      35   37   38   39   51   55   57
    20   ...      30   31   34   53   56   58   63
    21   ...      48
    22   ...      42
    23   ...     111
    24   ...     112
    25   ...      77
    26   ...      78
    27   ...     121
    28   ...      10
    29   ...      17
    30   ...     118
    31   ...      74
    32   ...      81
    33   ...      69
    34   ...      66
    35   ...      61
    36   ...      67
    37   ...      43
    38   ...      33
    39   ...      40
    40   ...      36
    41   ...      26
    42   ...     120
    43   ...      45
    44   ...      60
    45   ...      65
    46   ...      62
    47   ...      19
    48   ...       5
    49   ...      16
    50   ...       4
    51   ...       2
    52   ...      13
    53   ...      12
    54   ...       6
    55   ...      14
    56   ...      32
    57   ...       3
    58   ...      15  123
    59   ...      29
    60   ...      28   41
    61   ...     103
    62   ...     115
    63   ...     122
    64   ...      11
    65   ...      59
    66   ...       7
    67   ...      47
    68   ...      22
    69   ...      44
    70   ...      54
    71   ...     113
    72   ...      70
    73   ...      25
    74   ...      92
    75   ...      75
    76   ...      20
    77   ...      27
    78   ...      87
    79   ...     109
    80   ...      49
    81   ...       9
    82   ...      23
    83   ...     119
    84   ...      46
    85   ...      76
    86   ...      88
    87   ...      64
    88   ...      24
    89   ...     117
    90   ...      90
  ------------------------------------------------------------------------
