   Atom                     Volume(s)
  ------------------------------------------------------------------------
     1   ...      90   91   92  100
     2   ...      82   83   86   87   97  101
     3   ...      74
     4   ...      80   84   88   93
     5   ...      19   21
     6   ...       1   10
     7   ...      96
     8   ...      99
     9   ...      64
    10   ...      63
    11   ...      73
    12   ...      68
    13   ...     103
    14   ...     105
    15   ...      50
    16   ...      46
    17   ...      67   77   78   79   98  102  104  108  109
    18   ...      81   85   94   95  107  110
    19   ...      35   37   40   51   52   53   57
    20   ...      33   34   36   48
    21   ...      49
    22   ...      41
    23   ...     116
    24   ...     112
    25   ...      72
    26   ...      71
    27   ...      22
    28   ...     118
    29   ...      14
    30   ...      11
    31   ...      70
    32   ...      75
    33   ...      66
    34   ...      59
    35   ...      55
    36   ...      62
    37   ...      32
    38   ...      30
    39   ...      38   54
    40   ...      43
    41   ...      28
    42   ...      18
    43   ...      39
    44   ...      47
    45   ...      60
    46   ...      58
    47   ...      25
    48   ...       5
    49   ...      16
    50   ...       4    9
    51   ...       2
    52   ...      20
    53   ...      13
    54   ...       6   26
    55   ...      17
    56   ...      29
    57   ...       3
    58   ...      15
    59   ...      31
    60   ...       8
    61   ...     114  115
    62   ...     113
    63   ...     119
    64   ...     120  122
    65   ...      61
    66   ...       7
    67   ...      45
    68   ...      23
    69   ...      42
    70   ...      56
    71   ...     111
    72   ...      65
    73   ...      27
    74   ...      89
    75   ...      69
    76   ...     117
    77   ...     123
    78   ...      76
    79   ...     106
    80   ...      44
    81   ...      12
    82   ...      24
    83   ...     121
  ------------------------------------------------------------------------
