   0         0.000000      -525.150600         0.000000 
   1         1.728992      -524.890500         0.260100 
   2         3.690180      -524.254700         0.895900 
   3         5.020008      -523.623100         1.527500 
   4         4.952601      -523.398100         1.752500 
   5         3.571291      -523.670800         1.479800 
   6         1.590896      -524.132300         1.018300 
   7         0.000000      -524.368600         0.782000 
