  0     0.000000     0.000000     0.001216   0
  1     0.274263     0.260100    -1.799847   1
  2     0.548526     0.895891    -2.586822   2
  3     0.822789     1.527519    -1.747678   3
  4     1.097053     1.752495     0.176677   4
  5     1.371316     1.479812     1.596557   5
  6     1.645579     1.018267     1.514419   6
  7     1.919842     0.781999    -0.003643   7
