# Distance(A) Potential(eV) # E-fermi shifted to 0.0eV
      0.00000       4.11591
      0.08257       4.11505
      0.16515       4.11412
      0.24772       4.11326
      0.33030       4.11233
      0.41287       4.11146
      0.49545       4.11052
      0.57802       4.10965
      0.66060       4.10871
      0.74317       4.10783
      0.82575       4.10688
      0.90832       4.10600
      0.99090       4.10505
      1.07347       4.10416
      1.15605       4.10320
      1.23862       4.10231
      1.32120       4.10135
      1.40377       4.10046
      1.48635       4.09950
      1.56892       4.09860
      1.65150       4.09763
      1.73407       4.09673
      1.81665       4.09576
      1.89922       4.09485
      1.98180       4.09388
      2.06437       4.09297
      2.14695       4.09199
      2.22952       4.09108
      2.31210       4.09010
      2.39467       4.08919
      2.47725       4.08821
      2.55982       4.08729
      2.64239       4.08631
      2.72497       4.08539
      2.80754       4.08440
      2.89012       4.08349
      2.97269       4.08250
      3.05527       4.08158
      3.13784       4.08059
      3.22042       4.07968
      3.30299       4.07869
      3.38557       4.07777
      3.46814       4.07678
      3.55072       4.07587
      3.63329       4.07488
      3.71587       4.07397
      3.79844       4.07298
      3.88102       4.07207
      3.96359       4.07109
      4.04617       4.07018
      4.12874       4.06919
      4.21132       4.06829
      4.29389       4.06730
      4.37647       4.06640
      4.45904       4.06541
      4.54162       4.06450
      4.62419       4.06352
      4.70677       4.06260
      4.78934       4.06161
      4.87192       4.06069
      4.95449       4.05968
      5.03706       4.05874
      5.11964       4.05771
      5.20221       4.05674
      5.28479       4.05567
      5.36736       4.05466
      5.44994       4.05353
      5.53251       4.05245
      5.61509       4.05123
      5.69766       4.05004
      5.78024       4.04869
      5.86281       4.04734
      5.94539       4.04579
      6.02796       4.04421
      6.11054       4.04238
      6.19311       4.04045
      6.27569       4.03819
      6.35826       4.03576
      6.44084       4.03290
      6.52341       4.02973
      6.60599       4.02598
      6.68856       4.02176
      6.77114       4.01673
      6.85371       4.01098
      6.93629       4.00411
      7.01886       3.99615
      7.10144       3.98663
      7.18401       3.97550
      7.26659       3.96217
      7.34916       3.94648
      7.43174       3.92769
      7.51431       3.90546
      7.59688       3.87885
      7.67946       3.84728
      7.76203       3.80949
      7.84461       3.76460
      7.92718       3.71093
      8.00976       3.64714
      8.09233       3.57098
      8.17491       3.48054
      8.25748       3.37278
      8.34006       3.24500
      8.42263       3.09315
      8.50521       2.91347
      8.58778       2.70048
      8.67036       2.44891
      8.75293       2.15177
      8.83551       1.80107
      8.91808       1.38634
      9.00066       0.90874
      9.08323       0.36384
      9.16581      -0.27292
      9.24838      -1.01685
      9.33096      -1.86397
      9.41353      -2.79112
      9.49611      -3.76428
      9.57868      -4.75092
      9.66126      -5.73604
      9.74383      -6.69550
      9.82641      -7.60410
      9.90898      -8.43649
      9.99156      -9.16277
     10.07413      -9.75315
     10.15670     -10.17855
     10.23928     -10.41377
     10.32185     -10.43990
     10.40443     -10.24662
     10.48700      -9.83301
     10.56958      -9.20919
     10.65215      -8.39683
     10.73473      -7.43052
     10.81730      -6.35694
     10.89988      -5.23339
     10.98245      -4.12248
     11.06503      -3.08722
     11.14760      -2.18641
     11.23018      -1.46820
     11.31275      -0.96600
     11.39533      -0.69538
     11.47790      -0.62426
     11.56048      -0.72034
     11.64305      -0.99898
     11.72563      -1.46484
     11.80820      -2.10102
     11.89078      -2.87695
     11.97335      -3.75112
     12.05593      -4.67694
     12.13850      -5.60633
     12.22108      -6.49129
     12.30365      -7.28846
     12.38623      -7.96155
     12.46880      -8.48306
     12.55138      -8.83436
     12.63395      -9.00536
     12.71652      -8.99398
     12.79910      -8.80542
     12.88167      -8.45165
     12.96425      -7.95007
     13.04682      -7.32262
     13.12940      -6.59431
     13.21197      -5.79354
     13.29455      -4.94859
     13.37712      -4.09265
     13.45970      -3.25740
     13.54227      -2.47133
     13.62485      -1.77786
     13.70742      -1.23312
     13.79000      -0.87952
     13.87257      -0.74799
     13.95515      -0.84964
     14.03772      -1.17040
     14.12030      -1.68010
     14.20287      -2.34877
     14.28545      -3.15423
     14.36802      -4.06691
     14.45060      -5.07875
     14.53317      -6.16838
     14.61575      -7.28444
     14.69832      -8.37395
     14.78090      -9.39067
     14.86347     -10.28275
     14.94605     -11.01679
     15.02862     -11.55731
     15.11119     -11.87138
     15.19377     -11.93504
     15.27634     -11.74406
     15.35892     -11.31172
     15.44149     -10.70182
     15.52407      -9.99481
     15.60664      -9.26056
     15.68922      -8.55926
     15.77179      -7.95209
     15.85437      -7.44327
     15.93694      -7.04471
     16.01952      -6.76561
     16.10209      -6.54863
     16.18467      -6.34150
     16.26724      -6.12362
     16.34982      -5.87334
     16.43239      -5.59194
     16.51497      -5.29086
     16.59754      -4.98781
     16.68012      -4.72377
     16.76269      -4.53335
     16.84527      -4.44063
     16.92784      -4.47423
     17.01042      -4.67460
     17.09299      -5.06644
     17.17557      -5.62905
     17.25814      -6.31933
     17.34072      -7.08088
     17.42329      -7.85530
     17.50587      -8.61422
     17.58844      -9.31104
     17.67101      -9.89393
     17.75359     -10.36832
     17.83616     -10.75523
     17.91874     -11.04005
     18.00131     -11.23446
     18.08389     -11.36452
     18.16646     -11.42759
     18.24904     -11.38697
     18.33161     -11.20471
     18.41419     -10.86530
     18.49676     -10.36924
     18.57934      -9.75088
     18.66191      -9.02781
     18.74449      -8.19220
     18.82706      -7.24575
