   0         0.000000      -655.409800         0.000000 
   1         4.041110      -654.731200         0.678600 
   2         9.187832      -652.918800         2.491000 
   3        12.722338      -651.271500         4.138300 
   4        12.090729      -651.160900         4.248900 
   5         7.977404      -652.397300         3.012500 
   6         3.342669      -653.905500         1.504300 
   7         0.000000      -654.585200         0.824600 
