0	0.000000	0.000000	-0.002682
0.05	0.0140541	0.0007684706306095	-0.106356799967874
0.1	0.0281082	0.002980500079676	-0.208110852570709
0.15	0.0421623	0.0066090939716565	-0.307944157808504
0.2	0.0562164	0.011627257931008	-0.40585671568126
0.25	0.0702705	0.0180079975821875	-0.501848526188977
0.3	0.0843246	0.025724318549652	-0.595919589331654
0.35	0.0983787	0.0347492264578585	-0.688069905109292
0.4	0.1124328	0.045055726931264	-0.778299473521891
0.45	0.1264869	0.0566168255943255	-0.86660829456945
0.5	0.140541	0.0694055280715	-0.952996368251969
0.55	0.1545951	0.0833948399872445	-1.03746369456945
0.6	0.1686492	0.098557766966016	-1.12001027352189
0.65	0.1827033	0.114867314632272	-1.20063610510929
0.7	0.1967574	0.132296488610468	-1.27934118933165
0.75	0.2108115	0.150818294525063	-1.35612552618898
0.8	0.2248656	0.170405738000512	-1.43098911568126
0.85	0.2389197	0.191031824661273	-1.5039319578085
0.9	0.2529738	0.212669560131804	-1.57495405257071
0.95	0.2670279	0.235291950036561	-1.64405539996787
1	0.281082	0.258872	-1.711236
1.05	0.2951361	0.28338913367568	-1.77706094864986
1.1	0.3091902	0.30880319814616	-1.83887573428395
1.15	0.3232443	0.3350578341794	-1.89668035690226
1.2	0.3372984	0.36209668254336	-1.95047481650479
1.25	0.3513525	0.389863384006	-2.00025911309155
1.3	0.3654066	0.41830157933528	-2.04603324666254
1.35	0.3794607	0.44735490929916	-2.08779721721775
1.4	0.3935148	0.4769670146656	-2.12555102475719
1.45	0.4075689	0.50708153620256	-2.15929466928085
1.5	0.421623	0.537642114678	-2.18902815078874
1.55	0.4356771	0.56859239085988	-2.21475146928085
1.6	0.4497312	0.59987600551616	-2.23646462475719
1.65	0.4637853	0.6314365994148	-2.25416761721775
1.7	0.4778394	0.66321781332376	-2.26786044666254
1.75	0.4918935	0.695163288011	-2.27754311309155
1.8	0.5059476	0.72721666424448	-2.28321561650479
1.85	0.5200017	0.75932158279216	-2.28487795690226
1.9	0.5340558	0.791421684422	-2.28253013428395
1.95	0.5481099	0.82346060990196	-2.27617214864986
2	0.562164	0.855382	-2.265804
2.05	0.57621815	0.887092670101917	-2.24623997237682
2.1	0.5902723	0.918503192196649	-2.22309092134555
2.15	0.60432645	0.949563181827464	-2.19635684690619
2.2	0.6183806	0.980222254537632	-2.16603774905875
2.25	0.63243475	1.01043002587042	-2.13213362780322
2.3	0.6464889	1.0401361113691	-2.09464448313961
2.35	0.66054305	1.06929012657694	-2.05357031506791
2.4	0.6745972	1.09784168703722	-2.00891112358812
2.45	0.68865135	1.12574040829319	-1.96066690870025
2.5	0.7027055	1.15293590588813	-1.90883767040429
2.55	0.71675965	1.1793777953653	-1.85342340870025
2.6	0.7308138	1.20501569226798	-1.79442412358812
2.65	0.74486795	1.22979921213944	-1.73183981506791
2.7	0.7589221	1.25367797052295	-1.66567048313961
2.75	0.77297625	1.27660158296177	-1.59591612780322
2.8	0.7870304	1.29851966499917	-1.52257674905875
2.85	0.80108455	1.31938183217842	-1.44565234690619
2.9	0.8151387	1.3391377000428	-1.36514292134555
2.95	0.82919285	1.35773688413557	-1.28104847237682
3	0.843247	1.375129	-1.193369
3.05	0.8573011	1.39125320220045	-1.10118748573158
3.1	0.8713552	1.40608044189689	-1.00880186243879
3.15	0.8854093	1.4196078505207	-0.916212130121619
3.2	0.8994634	1.43183255950323	-0.823418288780071
3.25	0.9135175	1.44275170027584	-0.730420338414146
3.3	0.9275716	1.4523624042699	-0.637218279023843
3.35	0.9416257	1.46066180291676	-0.543812110609163
3.4	0.9556798	1.46764702764778	-0.450201833170106
3.45	0.9697339	1.47331520989432	-0.356387446706672
3.5	0.983788	1.47766348108775	-0.262368951218861
3.55	0.9978421	1.48068897265942	-0.168146346706672
3.6	1.0118962	1.4823888160407	-0.0737196331701061
3.65	1.0259503	1.48276014266295	0.0209111893908371
3.7	1.0400044	1.48180008395752	0.115746120976157
3.75	1.0540585	1.47950577135578	0.210785161585855
3.8	1.0681126	1.47587433628909	0.306028311219929
3.85	1.0821667	1.4709029101888	0.401475569878381
3.9	1.0962208	1.46458862448629	0.49712693756121
3.95	1.1102749	1.4569286106129	0.592982414268416
4	1.124329	1.447920	0.689042
4.05	1.1383831	1.43762014526819	0.776160239131001
4.1	1.1524372	1.42611875411574	0.860029316248212
4.15	1.1664913	1.41346149059051	0.940649231351634
4.2	1.1805454	1.39969401874035	1.01801998444127
4.25	1.1945995	1.38486200261312	1.09214157551711
4.3	1.2086536	1.36901110625669	1.16301400457916
4.35	1.2227077	1.3521869937189	1.23063727162742
4.4	1.2367618	1.33443532904762	1.2950113766619
4.45	1.2508159	1.3158017762907	1.35613631968258
4.5	1.26487	1.296331999496	1.41401210068948
4.55	1.2789241	1.27607166271138	1.46863871968258
4.6	1.2929782	1.2550664299847	1.5200161766619
4.65	1.3070323	1.23336196536382	1.56814447162742
4.7	1.3210864	1.21100393289659	1.61302360457916
4.75	1.3351405	1.18803799663087	1.65465357551711
4.8	1.3491946	1.16450982061453	1.69303438444127
4.85	1.3632487	1.14046506889541	1.72816603135163
4.9	1.3773028	1.11594940552138	1.76004851624821
4.95	1.3913569	1.09100849454029	1.788681839131
5	1.405411	1.065688	1.814066
5.05	1.4194651	1.0400698930164	1.8309947225508
5.1	1.4335192	1.01423836627239	1.84443717430679
5.15	1.4475733	0.988242416166344	1.85439335526795
5.2	1.4616274	0.96213103909664	1.86086326543429
5.25	1.4756815	0.935953231461656	1.8638469048058
5.3	1.4897356	0.90975798965977	1.8633442733825
