   0         0.000000      -524.427000         0.000000 
   1         2.090454      -524.168100         0.258900 
   2         4.392600      -523.571600         0.855400 
   3         5.869949      -523.051800         1.375200 
   4         5.595090      -522.979000         1.448000 
   5         3.914550      -523.361300         1.065700 
   6         1.688692      -523.858300         0.568700 
   7         0.000000      -524.089500         0.337500 
