# Distance(A) Potential(eV) # E-fermi shifted to 0.0eV
     19.81796       3.94123
     19.90054       4.01289
     19.98311       4.06725
     20.06569       4.10813
     20.14826       4.13924
     20.23083       4.16262
     20.31341       4.18043
     20.39598       4.19374
     20.47856       4.20385
     20.56113       4.21132
     20.64371       4.21693
     20.72628       4.22096
     20.80886       4.22391
     20.89143       4.22591
     20.97401       4.22730
     21.05658       4.22809
     21.13916       4.22853
     21.22173       4.22861
     21.30431       4.22849
     21.38688       4.22813
     21.46946       4.22767
     21.55203       4.22705
     21.63461       4.22639
     21.71718       4.22562
     21.79976       4.22483
     21.88233       4.22397
     21.96491       4.22310
     22.04748       4.22219
     22.13006       4.22128
     22.21263       4.22033
     22.29521       4.21940
     22.37778       4.21843
     22.46036       4.21748
     22.54293       4.21651
     22.62551       4.21555
     22.70808       4.21457
     22.79065       4.21361
     22.87323       4.21263
     22.95580       4.21167
     23.03838       4.21068
     23.12095       4.20972
     23.20353       4.20873
     23.28610       4.20777
     23.36868       4.20678
     23.45125       4.20581
     23.53383       4.20483
     23.61640       4.20386
     23.69898       4.20287
     23.78155       4.20189
     23.86413       4.20091
     23.94670       4.19993
     24.02928       4.19893
     24.11185       4.19795
     24.19443       4.19695
     24.27700       4.19596
     24.35958       4.19496
     24.44215       4.19396
     24.52473       4.19295
     24.60730       4.19195
     24.68988       4.19094
     24.77245       4.18992
     24.85503       4.18890
     24.93760       4.18788
     25.02018       4.18686
     25.10275       4.18583
     25.18532       4.18479
     25.26790       4.18376
     25.35047       4.18271
     25.43305       4.18167
     25.51562       4.18062
     25.59820       4.17956
     25.68077       4.17850
     25.76335       4.17744
     25.84592       4.17637
     25.92850       4.17530
     26.01107       4.17423
     26.09365       4.17315
     26.17622       4.17207
     26.25880       4.17099
     26.34137       4.16990
     26.42395       4.16881
     26.50652       4.16771
     26.58910       4.16661
     26.67167       4.16551
     26.75425       4.16441
     26.83682       4.16330
     26.91940       4.16219
     27.00197       4.16108
     27.08455       4.15996
     27.16712       4.15885
     27.24970       4.15773
     27.33227       4.15661
     27.41485       4.15548
     27.49742       4.15436
     27.58000       4.15323
     27.66257       4.15210
