   0         0.000000      -515.425500         0.000000 
   1         2.509919      -514.967900         0.457600 
   2         5.459136      -513.788200         1.637300 
   3         7.446667      -512.738400         2.687100 
   4         7.020850      -512.680100         2.745400 
   5         4.499330      -513.511900         1.913600 
   6         1.820662      -514.501400         0.924100 
   7         0.000000      -514.943700         0.481800 
