   0         0.000000      -514.873600         0.000000 
   1         1.191171      -514.703200         0.170400 
   2         2.471972      -514.238200         0.635400 
   3         3.355891      -513.754000         1.119600 
   4         3.441707      -513.504700         1.368900 
   5         2.502698      -513.562500         1.311100 
   6         1.189335      -513.775800         1.097800 
   7         0.000000      -513.882000         0.991600 
