   0         0.000000      -514.201800         0.000000 
   1         2.559114      -513.666900         0.534900 
   2         7.200747      -512.257600         1.944200 
   3        10.799722      -510.992900         3.208900 
   4         9.399174      -510.980500         3.221300 
   5         4.865931      -511.949400         2.252400 
   6         1.307652      -512.924700         1.277100 
   7         0.000000      -513.315100         0.886700 
