0	0.000000	0.000000	0.000728
0.05	0.0163923	0.001345289637156	-0.164802610961732
0.1	0.0327846	0.005400949621248	-0.329960231295913
0.15	0.0491769	0.012160865778012	-0.494744861002544
0.2	0.0655692	0.021618923933184	-0.659156500081624
0.25	0.0819615	0.0337690099125	-0.823195148533153
0.3	0.0983538	0.048605009541696	-0.986860806357131
0.35	0.1147461	0.066120808646508	-1.15015347355356
0.4	0.1311384	0.086310293052672	-1.31307315012244
0.45	0.1475307	0.109167348585924	-1.47561983606376
0.5	0.163923	0.134685861072	-1.63779353137754
0.55	0.1803153	0.162859716336636	-1.79959423606376
0.6	0.1967076	0.193682800205568	-1.96102195012244
0.65	0.2130999	0.227148998504532	-2.12207667355356
0.7	0.2294922	0.263252197059264	-2.28275840635713
0.75	0.2458845	0.3019862816955	-2.44306714853315
0.8	0.2622768	0.343345138238976	-2.60300290008162
0.85	0.2786691	0.387322652515428	-2.76256566100254
0.9	0.2950614	0.433912710350592	-2.92175543129591
0.95	0.3114537	0.483109197570204	-3.08057221096173
1	0.327846	0.534906	-3.239016
1.05	0.3442383	0.58930418287788	-3.39662894452796
1.1	0.3606306	0.646217355031622	-3.54586607910562
1.15	0.3770229	0.705508217671777	-3.68672740373296
1.2	0.3934152	0.767039472008896	-3.81921291840999
1.25	0.4098075	0.830673819253531	-3.9433226231367
1.3	0.4261998	0.896273960616234	-4.05905651791311
1.35	0.4425921	0.963702597307556	-4.1664146027392
1.4	0.4589844	1.03282243053805	-4.26539687761498
1.45	0.4753767	1.10349616151826	-4.35600334254045
1.5	0.491769	1.17558649145875	-4.4382339975156
1.55	0.5081613	1.24895612157006	-4.51208884254045
1.6	0.5245536	1.32346775306275	-4.57756787761498
1.65	0.5409459	1.39898408714737	-4.6346711027392
1.7	0.5573382	1.47536782503447	-4.68339851791311
1.75	0.5737305	1.55248166793459	-4.7237501231367
1.8	0.5901228	1.6301883170583	-4.75572591840999
1.85	0.6065151	1.70835047361615	-4.77932590373296
1.9	0.6229074	1.78683083881868	-4.79455007910562
1.95	0.6392997	1.86549211387645	-4.80139844452797
2	0.655692	1.944197	-4.799871
2.05	0.6720843	2.02263280603315	-4.76827163195567
2.1	0.6884766	2.10046738294401	-4.7265159342318
2.15	0.7048689	2.17753424512957	-4.67460390682839
2.2	0.7212612	2.25366690698682	-4.61253554974543
2.25	0.7376535	2.32869888291275	-4.54031086298293
2.3	0.7540458	2.40246368730436	-4.45792984654088
2.35	0.7704381	2.47479483455865	-4.36539250041928
2.4	0.7868304	2.54552583907261	-4.26269882461815
2.45	0.8032227	2.61449021524323	-4.14984881913746
2.5	0.819615	2.6815214774675	-4.02684248397723
2.55	0.8360073	2.74645314014242	-3.89367981913746
2.6	0.8523996	2.80911871766499	-3.75036082461815
2.65	0.8687919	2.8693517244322	-3.59688550041928
2.7	0.8851842	2.92698567484104	-3.43325384654088
2.75	0.9015765	2.9818540832885	-3.25946586298293
2.8	0.9179688	3.03379046417158	-3.07552154974543
2.85	0.9343611	3.08262833188728	-2.88142090682839
2.9	0.9507534	3.12820120083259	-2.6771639342318
2.95	0.9671457	3.1703425854045	-2.46275063195567
3	0.983538	3.208886	-2.238181
3.05	0.99993025	3.24361123186523	-1.99912025319473
3.1	1.0163225	3.2744430334153	-1.76314794289527
3.15	1.03271475	3.30143203107352	-1.53026406910163
3.2	1.049107	3.3246288512632	-1.30046863181381
3.25	1.06549925	3.34408412040766	-1.07376163103181
3.3	1.0818915	3.3598484649302	-0.850143066755632
3.35	1.09828375	3.37197251125414	-0.629612938985268
3.4	1.114676	3.3805068858028	-0.412171247720721
3.45	1.13106825	3.38550221499948	-0.197817992961994
3.5	1.1474605	3.3870091252675	0.013446825290915
3.55	1.16385275	3.38507824303017	0.221623207038006
3.6	1.180245	3.3797601947108	0.426711152279278
3.65	1.19663725	3.37110560673271	0.628710661014733
3.7	1.2130295	3.3591651055192	0.827621733244368
3.75	1.22942175	3.34398931749359	1.02344436896819
3.8	1.245814	3.3256288690792	1.21617856818619
3.85	1.26220625	3.30413438669933	1.40582433089837
3.9	1.2785985	3.2795564967773	1.59238165710473
3.95	1.29499075	3.25194582573642	1.77585054680527
4	1.311383	3.221353	1.956231
4.05	1.3277753	3.18803039048703	2.10800905760738
4.1	1.3441676	3.1522887197092	2.25137704599294
4.15	1.3605599	3.11426584804421	2.38633496515666
4.2	1.3769522	3.07409963586976	2.51288281509855
4.25	1.3933445	3.03192794356356	2.63102059581862
4.3	1.4097368	2.98788863150332	2.74074830731685
4.35	1.4261291	2.94211956006674	2.84206594959325
4.4	1.4425214	2.89475858963152	2.93497352264783
4.45	1.4589137	2.84594358057537	3.01947102648057
4.5	1.475306	2.795812393276	3.09555846109149
4.55	1.4916983	2.74450288811111	3.16323582648057
4.6	1.5080906	2.6921529254584	3.22250312264783
4.65	1.5244829	2.63890036569558	3.27336034959325
4.7	1.5408752	2.58488306920036	3.31580750731685
4.75	1.5572675	2.53023889635044	3.34984459581861
4.8	1.5736598	2.47510570752352	3.37547161509855
4.85	1.5900521	2.41962136309731	3.39268856515666
4.9	1.6064444	2.36392372344952	3.40149544599293
4.95	1.6228367	2.30815064895785	3.40189225760738
5	1.639229	2.252440	3.393879
5.05	1.6556213	2.19691981043781	3.37931767384363
5.1	1.6720136	2.14167463636559	3.3603247714932
5.15	1.6884059	2.08677712150979	3.3369002929487
5.2	1.7047982	2.03229990959686	3.30904423821014
5.25	1.7211905	1.97831564435325	3.2767566072775
5.3	1.7375828	1.9248969695054	3.2400374001508
