# Distance(A) Potential(eV) # E-fermi shifted to 0.0eV
      0.00000       4.00661
      0.08257       4.00694
      0.16515       4.00720
      0.24772       4.00752
      0.33030       4.00778
      0.41287       4.00810
      0.49545       4.00836
      0.57802       4.00868
      0.66060       4.00893
      0.74317       4.00925
      0.82575       4.00950
      0.90832       4.00982
      0.99090       4.01006
      1.07347       4.01038
      1.15605       4.01062
      1.23862       4.01094
      1.32120       4.01118
      1.40377       4.01150
      1.48635       4.01174
      1.56892       4.01205
      1.65150       4.01229
      1.73407       4.01261
      1.81665       4.01284
      1.89922       4.01315
      1.98180       4.01339
      2.06437       4.01370
      2.14695       4.01393
      2.22952       4.01425
      2.31210       4.01448
      2.39467       4.01479
      2.47725       4.01502
      2.55982       4.01533
      2.64239       4.01556
      2.72497       4.01587
      2.80754       4.01610
      2.89012       4.01641
      2.97269       4.01663
      3.05527       4.01695
      3.13784       4.01717
      3.22042       4.01748
      3.30299       4.01771
      3.38557       4.01802
      3.46814       4.01825
      3.55072       4.01856
      3.63329       4.01879
      3.71587       4.01910
      3.79844       4.01933
      3.88102       4.01965
      3.96359       4.01987
      4.04617       4.02019
      4.12874       4.02041
      4.21132       4.02073
      4.29389       4.02095
      4.37647       4.02127
      4.45904       4.02149
      4.54162       4.02180
      4.62419       4.02201
      4.70677       4.02232
      4.78934       4.02252
      4.87192       4.02281
      4.95449       4.02300
      5.03706       4.02327
      5.11964       4.02343
      5.20221       4.02367
      5.28479       4.02378
      5.36736       4.02398
      5.44994       4.02403
      5.53251       4.02415
      5.61509       4.02411
      5.69766       4.02412
      5.78024       4.02394
      5.86281       4.02379
      5.94539       4.02341
      6.02796       4.02301
      6.11054       4.02234
      6.19311       4.02160
      6.27569       4.02050
      6.35826       4.01925
      6.44084       4.01754
      6.52341       4.01555
      6.60599       4.01294
      6.68856       4.00989
      6.77114       4.00601
      6.85371       4.00142
      6.93629       3.99568
      7.01886       3.98888
      7.10144       3.98048
      7.18401       3.97050
      7.26659       3.95829
      7.34916       3.94374
      7.43174       3.92605
      7.51431       3.90495
      7.59688       3.87942
      7.67946       3.84896
      7.76203       3.81224
      7.84461       3.76844
      7.92718       3.71581
      8.00976       3.65309
      8.09233       3.57794
      8.17491       3.48852
      8.25748       3.38172
      8.34006       3.25492
      8.42263       3.10398
      8.50521       2.92521
      8.58778       2.71303
      8.67036       2.46228
      8.75293       2.16585
      8.83551       1.81583
      8.91808       1.40164
      9.00066       0.92452
      9.08323       0.37992
      9.16581      -0.25667
      9.24838      -1.00068
      9.33096      -1.84808
      9.41353      -2.77584
      9.49611      -3.74987
      9.57868      -4.73776
      9.66126      -5.72444
      9.74383      -6.68587
      9.82641      -7.59676
      9.90898      -8.43181
      9.99156      -9.16096
     10.07413      -9.75446
     10.15670     -10.18306
     10.23928     -10.42162
     10.32185     -10.45110
     10.40443     -10.26126
     10.48700      -9.85107
     10.56958      -9.23067
     10.65215      -8.42148
     10.73473      -7.45808
     10.81730      -6.38686
     10.89988      -5.26510
     10.98245      -4.15522
     11.06503      -3.12032
     11.14760      -2.21911
     11.23018      -1.49992
     11.31275      -0.99613
     11.39533      -0.72354
     11.47790      -0.65007
     11.56048      -0.74371
     11.64305      -1.01979
     11.72563      -1.48328
     11.80820      -2.11728
     11.89078      -2.89149
     11.97335      -3.76441
     12.05593      -4.68967
     12.13850      -5.61908
     12.22108      -6.50473
     12.30365      -7.30294
     12.38623      -7.97744
     12.46880      -8.50048
     12.55138      -8.85358
     12.63395      -9.02667
     12.71652      -9.01813
     12.79910      -8.83339
     12.88167      -8.48497
     12.96425      -7.99043
     13.04682      -7.37201
     13.12940      -6.65445
     13.21197      -5.86601
     13.29455      -5.03427
     13.37712      -4.19214
     13.45970      -3.37024
     13.54227      -2.59985
     13.62485      -1.92450
     13.70742      -1.38604
     13.79000      -1.02638
     13.87257      -0.87578
     13.95515      -0.94123
     14.03772      -1.21792
     14.12030      -1.69639
     14.20287      -2.35221
     14.28545      -3.14214
     14.36802      -4.02686
     14.45060      -4.97493
     14.53317      -5.94634
     14.61575      -6.90407
     14.69832      -7.81000
     14.78090      -8.62455
     14.86347      -9.30986
     14.94605      -9.83093
     15.02862     -10.15852
     15.11119     -10.27131
     15.19377     -10.15781
     15.27634      -9.81710
     15.35892      -9.26008
     15.44149      -8.50980
     15.52407      -7.60217
     15.60664      -6.58466
     15.68922      -5.51405
     15.77179      -4.45107
     15.85437      -3.45524
     15.93694      -2.58079
     16.01952      -1.86995
     16.10209      -1.34978
     16.18467      -1.03745
